"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.7827317073171","62.1954146341464","62.5985365853659","62.9925853658537","63.3785853658537","63.7560731707317","64.1255609756098","64.4880731707317","64.8421219512195","65.1891951219512","65.5293414634146","65.8620243902439","66.1882682926829","66.508","66.8217804878049","67.1300731707317","67.4333902439025","67.730756097561","68.0226341463415","68.3095365853659","68.5919756097561","68.8689512195122","69.1409268292683","69.4079268292683","69.6704634146342","69.928512195122","70.1825609756098","70.4326341463415","70.6797317073171","70.9228292682927","71.1629512195122","71.4005853658537","71.6347073170732","71.8658536585366","72.093","72.3176829268293","72.5388536585366","72.7575609756098","72.9737804878049","73.1860243902439","73.3972926829268","73.6070975609756","73.8154390243902","74.0217804878049","74.2261463414634","74.4254390243903","74.6181463414634","74.8032195121951","74.9791707317073","75.1470243902439","75.3087804878049","75.4660243902439","75.6218048780488","75.7786585365854","75.9376341463415","76.1002195121951","",
"Australia","AUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.8170731707317","70.9731707317073","70.9424390243903","70.9117073170732","70.8809756097561","70.850243902439","70.819512195122","70.8692682926829","70.9190243902439","70.9687804878049","71.0185365853659","71.0682926829268","71.4575609756098","71.8468292682927","72.2360975609756","72.6253658536586","73.0146341463415","73.3443902439024","73.6741463414634","74.0039024390244","74.3336585365854","74.6634146341463","74.9048780487805","75.1463414634146","75.3878048780488","75.6292682926829","75.8707317073171","76.1517073170732","76.4326829268293","76.7136585365854","76.9946341463415","77.2756097560976","77.3780487804878","77.8780487804878","77.8780487804878","77.8292682926829","78.0780487804878","78.4804878048781","78.6317073170732","78.9317073170732","79.2341463414634","79.6341463414634","79.9365853658537","80.2390243902439","80.490243902439","80.8414634146341","81.0414634146342","81.2926829268293","81.3951219512195","81.5439024390244","81.6951219512195","81.8951219512195","82.0463414634146","82.1487804878049","82.3","82.4512195121951","",
"Austria","AUT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5856097560976","69.5773170731707","69.309512195122","69.4436585365854","69.9219512195122","69.7221951219512","70.0458536585366","69.9178048780488","70.0575609756098","69.8331707317073","69.9146341463415","70.1146341463415","70.4634146341463","71.0146341463415","71.0121951219512","71.1146341463415","71.5658536585366","71.9146341463415","72.0121951219512","72.3121951219512","72.4634146341463","72.8121951219512","72.9609756097561","73.0121951219512","73.6121951219512","73.8146341463415","74.3170731707317","74.7682926829268","75.2170731707317","75.2658536585366","75.5682926829269","75.6170731707317","75.8170731707317","76.0682926829268","76.419512195122","76.6682926829268","76.8707317073171","77.319512195122","77.6707317073171","77.8756097560976","78.1268292682927","78.5756097560976","78.6780487804878","78.6317073170732","79.1804878048781","79.3317073170732","79.8804878048781","80.1804878048781","80.4317073170732","80.3317073170732","80.5804878048781","80.9829268292683","80.9365853658537","81.1365853658537","81.490243902439","81.8439024390244","",
"Azerbaijan","AZE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.836243902439","61.2391707317073","61.6445853658537","62.052","62.4574146341463","62.8618292682927","63.2672682926829","63.6687317073171","64.0567073170732","64.4186829268293","64.7346097560976","64.9814390243903","65.1481219512195","65.2341707317073","65.2435853658537","65.1874390243903","65.0822926829268","64.9532195121951","64.828756097561","64.7279512195122","64.6813170731707","64.7164390243903","64.8307317073171","65.0080975609756","65.2259024390244","65.4277804878049","65.5413414634147","65.5259268292683","65.3691463414634","65.0892682926829","64.7463658536585","64.4241463414634","64.207243902439","64.1540243902439","64.2815853658537","64.5758292682927","64.994","65.4623902439024","65.9233658536585","66.3554878048781","66.758243902439","67.1502926829268","67.5610731707317","68.0036829268293","68.4701951219512","68.9372682926829","69.375243902439","69.756512195122","70.0639512195122","70.2936829268293","70.4513170731707","70.5518048780488","70.6239512195122","70.6905853658537","70.7632195121951","70.8487804878049","",
"Burundi","BDI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.2360487804878","41.5454634146341","41.8603902439024","42.1778048780488","42.4922195121951","42.7901463414634","43.0550731707317","43.2800243902439","43.4679756097561","43.6274390243902","43.7819268292683","43.9599268292683","44.1849512195122","44.4714634146341","44.8184634146341","45.2189024390244","45.6537317073171","46.0929268292683","46.5134878048781","46.9029512195122","47.2628292682927","47.6046829268293","47.9385853658537","48.2615853658537","48.560243902439","48.7855853658537","48.8811707317073","48.8244634146341","48.6264146341464","48.3234878048781","48.0001219512195","47.7652195121951","47.7017317073171","47.8585853658537","48.2392682926829","48.8007804878049","49.4626097560976","50.1198536585366","50.6920487804878","51.149243902439","51.4854878048781","51.7248292682927","51.9282682926829","52.1453170731707","52.3963902439024","52.6969512195122","53.0538780487805","53.4560731707317","53.8910243902439","54.3512195121951","54.8291951219512","55.3120243902439","55.7892926829268","56.2516097560976","56.6920243902439","57.1070487804878","",
"Belgium","BEL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7019512195122","70.5209756097561","70.219512195122","70.0514634146342","70.7551219512195","70.6253658536586","70.7063414634146","71.0129268292683","70.6931707317073","70.7648780487805","70.9719512195122","71.0604878048781","71.4051219512195","71.6353658536586","71.9858536585366","71.9712195121951","72.119756097561","72.7739024390244","72.6980487804878","73.1936585365854","73.2070731707317","73.6217073170732","73.8880487804878","73.8690243902439","74.4048780487805","74.520243902439","74.7317073170732","75.3658536585366","75.5658536585366","75.6326829268293","76.0519512195122","76.1921951219512","76.3512195121951","76.3453658536585","76.6917073170732","76.8407317073171","77.1873170731707","77.3707317073171","77.4731707317073","77.619512195122","77.7219512195122","77.9731707317073","78.0756097560976","78.1292682926829","78.8780487804878","78.9804878048781","79.380487804878","79.7829268292683","79.6804878048781","79.9829268292683","80.1829268292683","80.5853658536585","80.3853658536585","80.5878048780488","81.2878048780488","81.2878048780488","",
"Benin","BEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.2782682926829","37.7311951219512","38.1894146341463","38.6573414634146","39.1368536585366","39.6327317073171","40.148243902439","40.6808292682927","41.2281219512195","41.785756097561","42.35","42.9167317073171","43.4798048780488","44.0334878048781","44.5724878048781","45.0869024390244","45.5651463414634","46.0100487804878","46.4279268292683","46.8292682926829","47.2345853658537","47.6689268292683","48.1503414634146","48.6883170731707","49.2827804878049","49.9346829268293","50.6384634146342","51.3690243902439","52.0967317073171","52.7934634146341","53.42","53.9357073170732","54.3270243902439","54.5949756097561","54.7500731707317","54.8159512195122","54.8318048780488","54.8423170731707","54.8901463414634","54.9987804878049","55.188243902439","55.4664878048781","55.8143170731707","56.2080731707317","56.6331707317073","57.0659756097561","57.4833902439024","57.8673902439024","58.204512195122","58.4912682926829","58.7297073170732","58.9329024390244","59.1219756097561","59.3120243902439","59.5105853658537","59.7207073170732","",
"Burkina Faso","BFA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.4779024390244","34.9386341463415","35.4058780487805","35.8796585365854","36.3589512195122","36.837756097561","37.3090487804878","37.7683170731707","38.2165365853659","38.6577317073171","39.0968780487805","39.538512195122","39.9951707317073","40.4803414634146","41.0065853658537","41.6063902439024","42.3132926829268","43.130243902439","44.0397804878049","45.0133902439024","45.9975609756098","46.9283170731707","47.7496341463415","48.422","48.9243658536585","49.2512195121951","49.4175365853659","49.4722682926829","49.4629024390244","49.4198780487805","49.3656097560976","49.3164634146342","49.2779512195122","49.2596585365854","49.2777073170732","49.3383658536585","49.443512195122","49.5883414634146","49.7769268292683","50.0207073170732","50.3459268292683","50.7832195121951","51.3401951219512","52.0080731707317","52.7677804878049","53.5813170731707","54.4039024390244","55.1888048780488","55.9022926829268","56.5249756097561","57.0513902439024","57.4920487804878","57.8793170731707","58.2406341463415","58.5884634146341","58.9312926829268","",
"Bangladesh","BGD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8293170731707","46.4579268292683","47.0839756097561","47.6924634146342","48.2554390243903","48.6895365853659","48.8954146341463","48.8381463414634","48.5367073170732","48.0515365853659","47.5254146341463","47.1385853658537","47.0343170731707","47.295512195122","47.9301219512195","48.8708048780488","49.9877317073171","51.1056829268293","52.0898292682927","52.8872926829268","53.4880487804878","53.9280243902439","54.3030731707317","54.6895609756098","55.1144390243903","55.5906585365854","56.1151951219512","56.6685853658537","57.2348780487805","57.8156585365854","58.4175609756098","59.0502682926829","59.7178536585366","60.4188048780488","61.1455365853659","61.8873902439024","62.6295609756098","63.3578780487805","64.0591463414634","64.7238292682927","65.3479756097561","65.9301707317073","66.4781707317073","67.0001463414634","67.4971951219512","67.9718536585366","68.4256341463415","68.8599756097561","69.2778536585366","69.6837804878049","70.0802926829268","70.4719512195122","70.8602682926829","71.245243902439","71.6259024390244","72.0011951219512","",
"Bulgaria","BGR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.2475609756098","70.1956097560976","69.4919512195122","70.3092682926829","71.1212195121951","71.2939024390244","71.2234146341464","70.4139024390244","71.2251219512195","70.43","71.2563414634146","70.8736585365854","70.899512195122","71.3421951219512","71.2080487804878","71.049756097561","71.3948780487805","70.8160975609756","71.1846341463415","71.3082926829268","71.1575609756098","71.5719512195122","71.1860975609756","71.3863414634146","71.499756097561","71.2280487804878","71.7307317073171","71.5268292682927","71.6043902439024","71.7224390243903","71.6414634146342","71.5609756097561","71.4943902439024","71.3468292682927","71.2087804878049","71.0534146341464","70.8973170731707","70.3512195121951","71.0609756097561","71.4121951219512","71.6634146341463","71.7682926829268","71.8658536585366","72.0658536585366","72.5634146341463","72.5609756097561","72.6121951219512","72.6634146341463","72.9634146341463","73.4121951219512","73.5121951219512","74.1634146341463","74.3146341463415","74.8609756097561","74.4658536585366","74.4658536585366","",
"Bahrain","BHR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","52.0893658536585","53.4585121951219","54.8182682926829","56.1465853658537","57.4258780487805","58.6400731707317","59.7831219512195","60.858","61.8697317073171","62.8172926829268","63.6991951219512","64.5174878048781","65.2777073170732","65.9864146341464","66.6466097560976","67.2638292682927","67.8395609756098","68.3777804878049","68.8789756097561","69.3456097560976","69.7786585365854","70.1765853658537","70.5373658536586","70.864","71.16","71.4278780487805","71.6716829268293","71.8959512195122","72.1057073170732","72.3079756097561","72.507243902439","72.709512195122","72.9147317073171","73.1239024390244","73.337512195122","73.5550731707317","73.7750975609756","73.9916097560976","74.2030975609756","74.4060731707317","74.5994878048781","74.7818292682927","74.9540731707317","75.1177073170732","75.2732195121951","75.4221463414634","75.5664634146342","75.707756097561","75.847512195122","75.9877804878049","76.1275609756098","76.2678536585366","76.4076341463415","76.5459512195122","76.6832682926829","76.8190975609756","",
"Bahamas, The","BHS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.7290487804878","63.072512195122","63.4080243902439","63.7370487804878","64.0590975609756","64.3746829268293","64.6837804878049","64.9873902439025","65.2850243902439","65.5766829268293","65.8638536585366","66.1455609756098","66.4222682926829","66.693","66.958756097561","67.2200243902439","67.4763170731707","67.7281219512195","67.9749512195122","68.2187804878049","68.4586097560976","68.6954146341463","68.9296829268293","69.1604634146342","69.387243902439","69.6106097560976","69.8290975609756","70.0427804878049","70.2496585365854","70.4477804878049","70.6306585365854","70.7918048780488","70.9296341463415","71.0481463414634","71.1548048780488","71.2625609756098","71.3904390243902","71.5498780487805","71.7478780487805","71.9843658536585","72.2542926829268","72.5450975609756","72.8412682926829","73.1272926829268","73.3946585365854","73.6388780487805","73.8584634146342","74.0594634146342","74.2474390243902","74.4239024390244","74.5923902439024","74.7544146341464","74.9144634146342","75.0735365853659","75.2336585365854","75.3968292682927","",
"Bosnia and Herzegovina","BIH","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.2762195121951","60.9415853658537","61.5679756097561","62.1623414634146","62.7336829268293","63.292","63.8448536585366","64.3972926829268","64.9498536585366","65.5044878048781","66.0616341463415","66.6212195121951","67.1751463414634","67.7133902439025","68.2269268292683","68.7002682926829","69.1169024390244","69.4729268292683","69.7679512195122","70.0075853658537","70.2135853658537","70.4172682926829","70.6371707317073","70.8786829268293","71.1325609756098","71.3515853658537","71.4743658536585","71.4639268292683","71.318243902439","71.0656585365854","70.7832195121951","70.5728048780488","70.5180487804878","70.6691219512195","71.029512195122","71.5660975609756","72.2088048780488","72.8587317073171","73.4372926829268","73.9096341463415","74.2607317073171","74.5009268292683","74.6755853658537","74.8243658536585","74.9594878048781","75.0935365853659","75.2314390243902","75.3714878048781","75.5119756097561","75.6573658536585","75.8076829268293","75.9629268292683","76.1201707317073","76.2769268292683","76.433243902439","76.5885853658537","",
"Belarus","BLR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.7080975609756","68.2126585365854","68.6358292682927","68.9920731707317","69.2899268292683","69.5374146341464","69.7346097560976","69.8816585365854","69.9826341463415","70.0451463414634","70.079243902439","70.093","70.0924146341464","70.0824390243902","70.0680731707317","70.0482682926829","70.0159024390244","69.9674146341464","69.9063170731707","69.8416341463415","69.8020243902439","69.8191707317073","69.9082195121951","70.0646585365854","70.2719268292683","70.9926829268293","71.549512195122","70.990243902439","71.3414634146341","71.4829268292683","70.8365853658537","70.3780487804878","70.0219512195122","68.9707317073171","68.7682926829268","68.4609756097561","68.5121951219512","68.4609756097561","68.4073170731707","67.9073170731707","68.9121951219512","68.5073170731707","68.0560975609756","68.5536585365854","68.9560975609756","68.8512195121951","69.4048780487805","70.2073170731707","70.4560975609756","70.4073170731707","70.4048780487805","70.5536585365854","71.9658536585366","72.4707317073171","72.9707317073171","73.6243902439025","",
"Belize","BLZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.9613658536585","60.5127804878049","61.0743414634146","61.6460487804878","62.2248292682927","62.8061219512195","63.3853414634146","63.9543902439025","64.5077073170732","65.0391951219512","65.5462682926829","66.0263170731707","66.4809024390244","66.9120975609756","67.324","67.718756097561","68.1020975609756","68.4781463414634","68.8470243902439","69.208756097561","69.5663658536585","69.919756097561","70.2642682926829","70.5892682926829","70.8831707317073","71.1313658536585","71.3173414634147","71.4305853658537","71.4656097560976","71.418487804878","71.2837317073171","71.0544146341463","70.7466097560976","70.3823902439024","69.9862926829268","69.5887804878049","69.2198048780488","68.9018536585366","68.6539024390244","68.489512195122","68.4188780487805","68.4441219512195","68.5443658536585","68.6971219512195","68.8848292682927","69.0863658536585","69.279487804878","69.452","69.5942195121951","69.7030731707317","69.7820487804878","69.8436829268293","69.9051463414634","69.9820487804878","70.0774390243902","70.1923658536585","",
"Bermuda","BMU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","68.8978048780488","","","","","70.29","","","","","","","","","","72.3046341463415","","","","","","","","","","","74.029512195122","","","","","","","","","77.8853658536585","77.8853658536585","78.0878048780488","78.3341463414634","78.4853658536586","78.6853658536586","78.8878048780488","78.9341463414634","79.2365853658537","79.3884390243903","79.2885365853658","81.1526829268293","81.6778048780488","80.5724390243902","80.7973170731707","81.0121951219512","",
"Bolivia","BOL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.1183170731707","42.4334390243902","42.7570487804878","43.0891463414634","43.4302195121951","43.7797804878049","44.1378048780488","44.5048048780488","44.879756097561","45.2636829268293","45.6555609756098","46.0553902439025","46.4632195121951","46.878512195122","47.3022926829268","47.7330243902439","48.1717317073171","48.6189024390244","49.0730243902439","49.5346097560976","50.0041463414634","50.4821463414634","50.9680975609756","51.4615365853659","51.9629268292683","52.4708048780488","52.9856585365854","53.5079756097561","54.0352682926829","54.5690487804878","55.1072926829268","55.6500243902439","56.198243902439","56.7494390243903","57.3051219512195","57.8632926829268","58.4249512195122","58.9886097560976","59.5542682926829","60.1214146341463","60.6900487804878","61.2591951219512","61.8288292682927","62.3989756097561","62.9686341463415","63.5397804878049","64.1149512195122","64.6941219512195","65.2738048780488","65.848","66.407756097561","66.9425609756098","67.4454634146341","67.9134390243903","68.344","68.7396097560976","",
"Brazil","BRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.2054634146342","54.7187073170732","55.2356585365854","55.7513902439024","56.2629512195122","56.7673658536585","57.2656829268293","57.7579268292683","58.2406829268293","58.7080243902439","59.1505853658537","59.558","59.9248048780488","60.251512195122","60.5410975609756","60.800512195122","61.0391219512195","61.2708292682927","61.5064634146342","61.7549756097561","62.0202926829268","62.3043658536585","62.602243902439","62.9114634146342","63.2320731707317","63.5625609756098","63.9004634146341","64.2458292682927","64.5982195121951","64.9611951219512","65.3403170731707","65.7426829268293","66.1718048780488","66.6276829268293","67.1068292682927","67.6031951219512","68.1097317073171","68.6163902439024","69.1130975609756","69.5912926829268","70.0419756097561","70.4596097560976","70.845243902439","71.2018780487805","71.532","71.8396341463415","72.1317317073171","72.4148292682927","72.6954146341463","72.9780243902439","73.2641463414634","73.5523414634146","73.8395853658537","74.1224390243903","74.4018780487805","74.6758780487805","",
"Barbados","BRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.7380487804878","61.2150975609756","61.6961707317073","62.1822682926829","62.6728780487805","63.1610243902439","63.6386341463415","64.0987317073171","64.5352682926829","64.9457804878049","65.331243902439","65.6951707317073","66.0440731707317","66.382487804878","66.7143902439024","67.0408048780488","67.3622195121951","67.6771463414634","67.9845609756098","68.2844634146341","68.5773658536585","68.8637804878049","69.1436829268293","69.4166097560976","69.6840243902439","69.9449512195122","70.2013658536585","70.4517804878049","70.6966829268293","70.9365853658537","71.1719512195122","71.4033414634146","71.6312195121951","71.8540975609756","72.0724878048781","72.2843902439025","72.4888048780488","72.6842195121951","72.8706585365854","73.0485853658537","73.219512195122","73.3839268292683","73.5463170731707","73.7071707317073","73.8680243902439","74.0303414634146","74.1931219512195","74.3564146341464","74.5191951219512","74.6824878048781","74.8452926829268","75.0081463414634","75.1710243902439","75.3339512195122","75.4964146341463","75.6584390243903","",
"Brunei Darussalam","BRN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.5003658536585","63.0489512195122","63.5759024390244","64.0761951219512","64.5483170731707","64.9922926829268","65.4121219512195","65.8143902439024","66.2051463414634","66.5884146341463","66.9651951219512","67.335512195122","67.6988536585366","68.0536829268293","68.4005365853659","68.7393902439024","69.071243902439","69.3960975609756","69.7134390243903","70.0248048780488","70.3296585365854","70.627512195122","70.9193658536585","71.2062195121951","71.4860731707317","71.7599268292683","72.0287804878049","72.2926341463415","72.5504878048781","72.8033414634146","73.0511951219512","73.2950487804878","73.5333902439024","73.767243902439","73.9970975609756","74.2229512195122","74.4443170731708","74.6621707317073","74.8755365853659","75.0854146341464","75.2888048780488","75.483243902439","75.6676829268293","75.8461707317073","76.0241219512195","76.2134634146341","76.4281219512195","76.6755609756098","76.956756097561","77.2682926829268","77.5982682926829","77.9323170731708","78.2525853658537","78.5466585365854","78.8095853658537","79.0408292682927","",
